Row ID ,Comment,Aspect Ranks,,,,,,,Aspects,,,,,,,Sentiment
7071,"Speed should be slowed down. A page should be developed where the topics covered on daily basis can be posted like what happens on wiki spaces.
The instructor should give home work on daily basis. ",5,4,4,3,4,5,0,0,0,1,0,0,0,1,2
7072,"She is cooperative. If someone doesn't understand something, she helps them fully and revises the  previous work.",4,4,4,4,5,5,0,0,0,0,0,0,0,1,4
7074,Our instructor is very good. She teaches us very nicely. She has full grip on her subject. I think we have gained much from her.,4,5,4,4,4,5,0,0,1,1,0,0,0,1,5
7078,She is very much cooperative.,4,4,5,4,4,5,0,0,0,0,0,0,1,1,5
7079,Everything is going on well.,5,5,4,4,4,4,0,1,1,1,1,1,1,1,4
7080,"The instructor is very hard working, but she teaches us so much in class that  I find it very difficult to get it all. I understand  what  she teaches us.",4,5,5,4,4,3,0,0,1,0,0,0,0,1,4
7081,The teacher does not mention the chapter in lecture which is delivered in every class. You have to ask every time. ,4,4,4,4,4,4,0,0,0,0,0,0,0,0,3
7090,He has not taught us anything until now.,4,2,3,3,3,3,0,0,1,0,0,0,0,1,1
7091,All the teachers of this module are always available for explaining and elaborating the topics.,5,4,4,4,3,4,0,1,0,0,0,0,0,1,4
7092,The instructor has a bit of hesitation confronting students.,5,5,5,5,5,5,0,0,0,0,0,0,0,1,3
7097,Almost perfect!,4,4,3,3,4,4,0,1,1,1,1,1,1,1,5
7099,"The outline of the course should be explained. The result demanded by us after the course should be explained. 
An explanation is required on what is Social Science is. ",5,3,3,4,2,4,0,0,0,1,0,1,0,1,1
7102,He is a very chilled person and a nice guy.,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4
7103,The module is going boring but the instructor is excellent.,4,5,5,5,5,5,0,0,0,1,0,0,0,1,3
7104,Confidence level of most of the students is very low. The instructors should mange  a method so that every one can come out to stage.,4,4,4,4,4,4,0,0,0,0,0,0,0,1,2
7105,I like his hard work and his method of instruction. ,5,5,5,5,4,5,0,0,0,0,0,1,0,1,4
7113,"He teaches with the enthusiastic face, I love it, as it gives me the motivation I require. :)",5,5,3,5,5,4,0,0,0,1,0,0,0,1,4
7113,He teaches with an enthusiastic face; I love it as it gives me the motivation I require. :),5,5,3,5,5,4,0,0,0,1,0,0,0,1,5
7115,"The instructor should encourage us for speaking more, should increase our vocabulary and should focus on our pronunciation.",3,5,4,4,4,4,0,0,0,0,0,0,0,1,3
7118,He encourages us and cooperates with us greatly.,4,5,4,5,4,4,0,0,0,0,0,0,0,1,5
7119,Sir should explain that what we have to do in the module. I mean we are studying something every day and we don't know the syllabus the course the pattern of exam,4,5,5,3,4,4,0,0,0,1,0,1,0,1,2
7119,"Sir should explain what we have to do in the module. I mean we are studying something every day and we don't know the syllabus, the course, and the pattern of the exam.",4,5,5,3,4,4,0,0,0,0,0,1,0,1,2
7120, I want to be an English man.,5,5,5,3,3,5,0,0,0,1,0,0,0,1,5
7121,He is a very good instructor. He is perfect.,5,5,4,5,4,4,0,0,0,0,0,0,0,1,5
7123,His method of teaching and motivation is excellent.,4,5,5,5,5,5,0,0,0,1,0,0,0,1,5
7124,The instructor encourages students to speak.,3,4,5,3,3,5,0,0,0,0,0,0,0,1,4
7126,I understand almost all the things we which studied in our class but there is a little bit confusion in my Grammar part. So I am hoping for best from my instructor and myself.,5,5,4,4,4,5,0,0,1,1,0,0,0,1,5
7127,The instructor pronounces words in a very beautiful way. His way of teaching is excellent.,5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
7129,"I like sir's method, he prepares us according to the test.",5,5,5,4,5,5,0,0,0,0,0,1,0,1,4
7129,I like sir's method that he prepares us according to the test.,5,5,5,4,5,5,0,0,0,0,0,1,0,1,4
7138,"The instructor should deliver us the topic in the form of summary and not give too much story before that. He should teach more on all days
as on some days, we learn just 1 or 2 points.",2,4,4,3,4,4,4,0,0,0,0,0,0,1,2
7138,"Should deliver us the topic in the form of summary, not too many stories before that. Some days we just learn 1 or 2 points",2,4,4,3,4,4,4,0,0,0,0,0,0,1,3
7139,The instructor's way of teaching is different. We don't get bored. ,4,5,3,4,4,4,4,0,0,1,0,0,0,1,4
7140,"The instructor should not just focus on the students who speak loud in the class: everyone is different from each other; if someone does not speak in the class, it does not mean that he is not equal to other students. Please take everyone with you and forget about the brownie points. Thank you.",3,4,4,4,4,4,4,0,0,0,0,0,0,1,2
7142,We should have some idea about the work that we are going to do but we do not know at the end of slot what  we have done.  There should be remarks on our done work whether  we have done it right or not.,3,5,4,4,4,3,3,0,0,0,0,0,0,1,2
7144,"Awesome work, sir! :)",2,5,4,5,5,3,5,1,1,1,1,1,1,1,5
7145,He is an excellent teacher but I think he should be more friendly with the students  so that they don't hesitate while sharing their problems and understandings.,4,5,5,5,5,5,4,0,0,0,0,0,1,1,4
7146,I think he should deliver his lecture more precisely for those students who have not much knowledge about the field. He should involve all the students in his lecture.,4,4,4,4,4,4,3,0,0,1,0,0,0,1,2
7147,I do not understand all topics except lab.,5,5,3,3,4,5,2,0,0,0,0,0,0,1,1
7149,Sir gives assignments and doesn't give much time. Dead line for submission of assignments must be longer.,5,5,5,5,5,4,4,0,0,0,0,0,0,0,3
7150,"Most of the students have come from backward areas and they have not studied in good, private schools so their level  is low. If sir teaches at the low level, then every one will be able to understand him easily.",4,5,4,4,5,4,4,0,0,0,0,0,0,1,3
7151,The teacher should tell us what to study in next class.,4,5,5,5,5,4,5,0,0,0,0,1,0,1,3
7160,He explains quite good and helps in difficulties.,5,5,5,4,5,0,0,0,0,0,0,0,1,1,4
7162,He should tell us more about the assignments as the lab work is far easier than the assignments.,4,5,5,4,3,0,0,0,0,0,0,0,1,1,2
7167,He must elaborate what we have to do and lab assignments must be explained first.,3,5,3,4,3,0,0,0,0,0,0,0,1,1,2
7169,Some more instructions should be given.,4,4,4,4,4,0,0,0,0,0,0,0,0,1,4
7174,"The condition of the computers is very poor: you have to change 2 to 3 computers daily if you are working in lab because of software issues like flash player, Browsers and mostly internet is not working etc. The instructor is excellent.",4,4,5,4,5,0,0,0,0,0,0,0,1,1,3
7175,He is available every where and helps us very much.,5,5,5,5,5,0,0,1,0,0,0,0,0,0,4
7186,Students should be involved in class because environment becomes boring sometimes.,5,4,5,3,4,4,5,0,0,0,0,0,0,1,4
7188,Ability to attract the attention of students lacks somehow; most students get lazy during the lecture.,5,4,4,5,5,5,4,0,0,1,0,0,0,1,1
7190,He is very good at Physics. He is a very nice man. He is always available outside the class. ,5,4,4,4,5,5,4,1,1,0,0,0,0,0,4
7191,I think the instructor is calm and tells us all about our subject. He is very cooperative.,4,4,4,4,4,4,3,0,1,0,0,0,0,1,4
7192,Sir should give lecture in a loud voice.,4,4,4,4,5,4,4,0,0,0,0,0,0,1,3
7198,The way of teaching in not good. He is trying hard to convey the message but he can't.,4,4,5,2,5,4,3,0,1,0,0,0,0,1,2
7198,The way of teaching in not good. He tries hard to convey the message but he can't.,4,4,5,2,5,4,3,0,0,0,0,0,0,1,2
7199,Sir's method is a little boring.,5,5,5,5,5,5,4,0,0,0,0,0,0,1,2
7213,His coordination and frankness are very good.,5,5,5,5,5,0,0,0,0,0,0,0,0,1,4
7217,THE INSTRUCTOR IS GOOD AT SOLVING PROBLEMS.,4,4,5,5,5,0,0,0,1,0,0,0,0,0,4
7219,"Stop laughing with students. Be a teacher, Sir, not a class fellow. :/",1,3,4,4,4,0,0,0,0,0,0,0,0,0,2
7222,The instructor's way of teaching is better.,4,5,5,5,5,0,0,0,0,0,0,0,0,1,4
7232,The instructor literally knows the insight of a student!,5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
7233,"The instructor should not be so serious, should mark our assignment in a lenient way,  not just strictly that breaks our hearts.
Some people got more marks than me although their assignments were not better than mine, but their assignments are checked by madam.
So, please, he should give us marks for our motivation.",3,5,3,3,3,4,0,0,0,1,0,0,0,1,2
7236,Philosophy shouldn't be a part of syllabus.,5,5,5,3,3,4,0,0,0,0,0,0,0,0,2
7262,what is the purpose of this course I couldn't understand,3,3,3,3,3,3,0,0,0,1,0,0,0,1,1
7300,She need to grip the attention of students as it usually gets kind of boring.,5,3,4,3,3,3,0,0,0,0,0,0,0,1,2
7306,I am totally satisfied by Madam.,5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
7362,I can perform well after these classes.,2,2,4,3,4,1,0,0,0,0,0,0,0,0,4
7564,Class time is too much and to be honest the course outline is quite boring too. We still have no idea about why are we studying this module.,4,4,2,3,3,4,0,0,0,1,0,1,0,0,2
7573,Come up with new activities in class.,5,4,4,3,3,3,0,0,0,0,0,0,0,1,2
7588,There is nothing which needs to be improved in any of the module of sir. He is a brilliant teacher and delivers the best of lectures.,5,5,5,5,5,4,5,1,1,1,1,1,1,1,5
7599,Slowing down the pace would help the student I guess.,5,5,5,5,5,5,5,0,0,0,0,0,0,1,4
7602,We should be taught according to the book . Instructor should help us solve the exercises from the book. Because the paper is made from the book,5,5,5,5,5,5,5,0,0,0,0,1,0,1,2
7644,Some of the students do not know about computer very well therefore sir should teach slowly not too fast,4,5,4,4,5,4,0,0,0,0,0,0,0,1,3
7683,He could not understand the student level and how to teach by coming up on their level of understanding. The concept should be explain in Urdu. Complex teaching style,4,5,4,4,5,3,4,0,0,0,0,0,0,1,2
7709,He is quite lazy. Didn't take quite interest in class,3,3,3,3,3,0,0,0,0,1,0,0,0,1,1
7727,all aspects are good,3,4,4,3,5,4,0,1,1,1,1,1,1,1,4
7729,"Class environment should be improved..Moreover there are some students who have already strong grip on module and they try their best to detrack whole of the class and madam also pay more attention towards them , this thing should be improved.",4,5,3,4,4,4,0,0,0,0,0,0,0,1,2
7742,nothing needs to be improved in my opinion.,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1
7745,The lecture should be formal.,5,5,5,4,4,4,0,0,0,0,0,0,0,1,2
7765,Everything is going up to date and really enjoying the class.,5,5,5,5,5,3,5,0,0,0,0,0,0,1,5
7769,"He is really very fast, if we miss a class due to some reason then we are unable to cover we he did in the class.",5,5,5,5,4,5,5,0,0,0,0,0,0,1,2
7810,I totally disagree with the stuff which my classmate told the dean. He is a great man doing awesome work and very nice person.,4,4,4,4,4,4,0,1,1,1,1,1,1,1,5
7823,nothing needs to be improved,4,5,4,4,5,5,5,1,1,1,1,1,1,1,5
7846,He should do some of the in class and should write a code also for this.,5,5,5,5,5,0,0,0,1,0,0,0,0,1,2
7852,only that he should not go home on every weekend because we have a lot of time on weekends and we want to clear our questions from him. In other days we don't have so much time due to regular classes.,5,5,5,5,5,0,0,1,0,0,0,0,0,0,3
7863,he is sincere with students and try his best to clear each and every topic.,4,5,4,3,4,5,5,0,0,0,0,0,0,1,4
7878,lab contents should be explained more and he should help us solve problems as will come in exams,4,4,5,5,5,5,5,0,0,0,0,0,1,1,2
7898,Teacher should teach us serious lectures in the classroom rather than asking questions and talking with students.,4,2,2,2,2,1,0,0,0,0,0,0,0,1,2
7930,Sir some students asking questions which is not related to our topic and they just only waste our time please discuss the question with them in office because in class we lose our attention.,4,4,3,2,4,5,4,0,0,0,0,0,0,1,2
7944,He is unable to pay attention to all students.,2,3,1,3,3,3,3,0,0,0,0,0,0,1,2
7974,Respected Sir please slow down your speed of teaching and explain the topics to us briefly.,3,3,3,2,4,4,4,0,0,0,0,0,0,1,2
7991,He tries his best to convey knowledge and help students.,5,4,5,5,4,5,5,0,1,0,0,0,1,1,5
8043,The lecture should be more interesting.,3,3,3,2,3,3,0,0,0,0,1,0,0,0,2
8050,An agenda needs to be shared at the start of every class. Madam lacks enthusiasm and dedication. SHE DISPLAYS NO REGARD FOR STUDENTS' SUCCESS OR LEARNING AND UNDERSTANDING.,4,4,1,1,2,1,0,0,0,1,0,1,0,1,1
8076,"Lecture isn't very formal like it's in both English and Urdu.
 we can sit any way, we want.
 encourages us to focus on lecture",5,4,2,4,4,4,5,0,0,0,0,0,0,1,5
8105,he is best,5,5,5,4,4,4,5,0,0,0,0,0,0,0,5
8132,Everything is best,5,5,5,5,5,0,0,1,1,1,1,1,1,1,5
8133,"he is very frank with us. like brothers
 movement while lecturing instead of standing in just single place",5,3,4,3,3,0,0,0,0,0,0,0,0,0,4
8151,no need of any improvement,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5
8155,Work load should be reduced,5,4,4,5,3,4,3,0,0,0,0,0,0,0,2
8196,"sometimes sir talk with himself means self-question and self-answering
 you ask new things to us 
 actually, you are good in the industry but not in teaching
 we are understanding just because we had a semester with you otherwise a new class has definitely problem to work with you",3,4,4,4,3,3,0,0,0,0,0,0,0,1,1
8199,Sir sometimes seems to be confused when we ask for documentation help. At one time he teaches us something but when we ask him again he has different answer. It happens sometimes.,5,5,5,5,5,5,0,0,1,0,0,0,1,1,2
